"gene","logFC","SE","CI_low","CI_high","raw_P","FDR","n_paired_donors","cell_threshold","model","plot_class","minus_log10_FDR","labelled_gene","displayed_in_volcano","analysis_type","effect","P","effect_definition","selection_display_rule"
"RP1-39G22.7",0.17369401344872,0.139508333015033,-0.0997423192607444,0.447130346158185,0.213115575728982,0.381949602235374,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.417993937912966,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.17369401344872,0.213115575728982,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP1-74M1.3",0.0675421989252254,0.172878996352719,-0.271300633926103,0.406385031776554,0.696025947372981,0.816286438986905,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0881574183996084,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0675421989252254,0.696025947372981,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP1-86D1.2",-0.259304411087894,0.138178835983837,-0.530134929616216,0.011526107440427,0.0605749152444365,0.161136443179224,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.792806226919378,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.259304411087894,0.0605749152444365,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP1-92O14.3",0.090534845189267,0.1797090498624,-0.261694892541036,0.44276458291957,0.61441199440521,0.756409330084055,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.121243122900728,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.090534845189267,0.61441199440521,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-1000B6.3",0.165291343581901,0.183550598188559,-0.194467828867675,0.525050516031476,0.367842546711949,0.547428811241472,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.261672349355721,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.165291343581901,0.367842546711949,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-1055B8.7",0.192793582061533,0.193300582352779,-0.186075559349914,0.57166272347298,0.318581482955909,0.499865599182111,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.301146750423764,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.192793582061533,0.318581482955909,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-108M9.4",0.196432642229628,0.0856722903981593,0.028514953049236,0.36435033141002,0.0218573607673171,0.0772985769867454,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",1.11182850106864,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.196432642229628,0.0218573607673171,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-1094M14.11",0.148142038147997,0.0884381868057207,-0.0251968079912152,0.32148088428721,0.0939163178011761,0.21870317324416,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.660144915579507,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.148142038147997,0.0939163178011761,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-10L12.4",-0.572329295966145,0.226010977094579,-1.01531081107152,-0.129347780860771,0.0113314564706197,0.0488508781255444,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",1.31112762515604,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.572329295966145,0.0113314564706197,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-110G21.1",-0.0068937283330099,0.165988663053728,-0.332231507918316,0.318444051252296,0.966872324390712,0.981455749081215,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.00812927666823437,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0068937283330099,0.966872324390712,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-1114A5.4",-0.200985647943068,0.192942507496979,-0.579152962637147,0.177181666751011,0.297556947565401,0.478843432658583,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.319806464555345,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.200985647943068,0.297556947565401,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-111M22.3",0.112703859387866,0.0807370338504491,-0.045540726959014,0.270948445734747,0.162733293739935,0.318911854985725,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.496329336325595,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.112703859387866,0.162733293739935,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-1143G9.4",0.0636269253683484,0.14713152420145,-0.224750862066494,0.35200471280319,0.66541488988106,0.793990651594993,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.100184610903647,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0636269253683484,0.66541488988106,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-1149O23.3",0.116248334414896,0.125018287893657,-0.128787509856672,0.361284178686464,0.35244842512173,0.53227194973705,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.273866420160895,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.116248334414896,0.35244842512173,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-115C21.2",0.240088141256544,0.115388433731298,0.0139268111431997,0.466249471369888,0.0374618287516817,0.113278000483956,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.945854425495129,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.240088141256544,0.0374618287516817,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-119D9.1",-0.0244788753883053,0.12477561918744,-0.269039088995688,0.220081338219077,0.844466807529689,0.910356302502739,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0407885967721502,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0244788753883053,0.844466807529689,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-119F19.2",-0.023645899834974,0.144374768314326,-0.306620445731052,0.259328646061104,0.869903244649352,0.925837364262695,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0334652962625796,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.023645899834974,0.869903244649352,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-122G18.5",-0.228083721401525,0.160163658071773,-0.542004491222201,0.0858370484191508,0.154427184040815,0.307660201096778,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.511928680424508,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.228083721401525,0.154427184040815,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RP11-137L10.6",-0.347025036673452,0.169546954525589,-0.679337067543607,-0.0147130058032973,0.0406798518277721,0.12053805818411,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.918875809107684,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.347025036673452,0.0406798518277721,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
