"gene","seed","rank","distance"
"VASP",9999,1488,1.44197335608292e-08
"SNHG18",9999,1489,1.43753873643999e-08
"PTTG1",9999,1490,1.43610275847252e-08
"CTTN",9999,1491,1.43518381861366e-08
"SEC62",9999,1492,1.43426101000152e-08
"ARPC5",9999,1493,1.43119241488954e-08
"MLX",9999,1494,1.42989194383269e-08
"CA7",9999,1495,1.42500408720526e-08
"ANP32A",9999,1496,1.42478654424628e-08
"CST3",9999,1497,1.42152752221639e-08
"SIRT7",9999,1498,1.42041624836066e-08
"SLC35A3",9999,1499,1.41990170992502e-08
"ARL6IP1",9999,1500,1.41749302450985e-08
"NDUFS3",9999,1501,1.41489398656837e-08
"ABCF1",9999,1502,1.41398353214711e-08
"TXNDC17",9999,1503,1.41116189902621e-08
"CCNB2",9999,1504,1.41094415084051e-08
"LGR4",9999,1505,1.41031721380122e-08
"PSMD14",9999,1506,1.40892013791595e-08
"DDX54",9999,1507,1.40759372839496e-08
"UBALD2",9999,1508,1.4067436981459e-08
"PPP4R2",9999,1509,1.4056395149555e-08
"ABRACL",9999,1510,1.4026904454195e-08
"SKIL",9999,1511,1.40072644681089e-08
"CDK16",9999,1512,1.39849783726532e-08
"PSMC3",9999,1513,1.39750697085767e-08
"ARPC3",9999,1514,1.39220331422581e-08
"IL13RA1",9999,1515,1.38869191902931e-08
"GGT6",9999,1516,1.38676765688016e-08
"PACSIN2",9999,1517,1.38608999670684e-08
"PRELID2",9999,1518,1.38461468054002e-08
"UGDH",9999,1519,1.3811384653887e-08
"BAK1",9999,1520,1.37873013213839e-08
"CASC4",9999,1521,1.3786180714488e-08
"PUF60",9999,1522,1.37474255907275e-08
"TIMM8B",9999,1523,1.37234106541008e-08
"SNX6",9999,1524,1.36973892626907e-08
"YME1L1",9999,1525,1.36584324595505e-08
"TMBIM6",9999,1526,1.36005464511134e-08
"HDDC2",9999,1527,1.35807367173504e-08
"MAP7",9999,1528,1.35737326465162e-08
"UBE2A",9999,1529,1.35411188682676e-08
"CMBL",9999,1530,1.35313350165233e-08
"ATP6V1E1",9999,1531,1.35224710715943e-08
"ANKRD22",9999,1532,1.35217787447837e-08
"EIF5",9999,1533,1.3508276731346e-08
"UBE2Z",9999,1534,1.35050696248822e-08
"SERINC3",9999,1535,1.34989487564033e-08
"VPS25",9999,1536,1.34906046299024e-08
"SMAP1",9999,1537,1.34891232625085e-08
"C1orf21",9999,1538,1.34800934902612e-08
"CMC2",9999,1539,1.34692568846142e-08
"COX5A",9999,1540,1.34443656083586e-08
"RNF126",9999,1541,1.34194454668019e-08
"PSENEN",9999,1542,1.33994027836067e-08
"PRKAR1A",9999,1543,1.33979011749796e-08
"H2AFJ",9999,1544,1.33921863919278e-08
"ARF6",9999,1545,1.33486078190622e-08
"WDR1",9999,1546,1.33438177110176e-08
"FUCA1",9999,1547,1.33246595880588e-08
"SLC25A24",9999,1548,1.33207938463462e-08
"PLGRKT",9999,1549,1.33187041203494e-08
"CD9",9999,1550,1.32574613091685e-08
"HTATIP2",9999,1551,1.32498149735973e-08
"NUDT4",9999,1552,1.32046978738164e-08
"OCIAD2",9999,1553,1.31850150670341e-08
"TM9SF2",9999,1554,1.31800341712874e-08
"QPRT",9999,1555,1.31776002683216e-08
"EIF5A",9999,1556,1.31570967695146e-08
"PKN2",9999,1557,1.31423666332322e-08
"HIST1H2BK",9999,1558,1.31389900036315e-08
"NDFIP1",9999,1559,1.31316878878789e-08
"EIF4H",9999,1560,1.31062784826709e-08
"PAFAH1B2",9999,1561,1.30768742267191e-08
"PLA2G12A",9999,1562,1.30463539205259e-08
"PSMB2",9999,1563,1.29768243384804e-08
"PFDN5",9999,1564,1.29710745077154e-08
"FAM3C",9999,1565,1.29548919696872e-08
"NUCB1",9999,1566,1.29468866660068e-08
"KLHDC2",9999,1567,1.28860725881261e-08
"DENR",9999,1568,1.28445999320713e-08
"NUDT14",9999,1569,1.28441808351441e-08
"APOL6",9999,1570,1.2829691566873e-08
"KARS",9999,1571,1.27694439043928e-08
"MRPL18",9999,1572,1.27597359593583e-08
"LPP",9999,1573,1.27546298567324e-08
"ROCK2",9999,1574,1.2739955001072e-08
"PSMD4",9999,1575,1.27311130408492e-08
"SNRPD3",9999,1576,1.27249378510539e-08
"MAGEF1",9999,1577,1.27198986458237e-08
"LENG8",9999,1578,1.26316500405045e-08
"SATB2",9999,1579,1.26075162133466e-08
"ZNF664",9999,1580,1.25852592263421e-08
"PAK1",9999,1581,1.25807402466406e-08
"MKKS",9999,1582,1.24891808276086e-08
"DDR1",9999,1583,1.2486702766568e-08
"SEC13",9999,1584,1.24853818941366e-08
"ENDOG",9999,1585,1.24759989741187e-08
"CYB5A",9999,1586,1.2410083444923e-08
"ECH1",9999,1587,1.24086244009973e-08
"MORF4L1",9999,1588,1.2393290349629e-08
"SNRNP200",9999,1589,1.23923298498613e-08
"WDR33",9999,1590,1.23464751090714e-08
"PKM",9999,1591,1.2304567396636e-08
"TSPYL1",9999,1592,1.22936095812544e-08
"CKAP4",9999,1593,1.22274773345826e-08
"EFNB2",9999,1594,1.22061895147444e-08
"COMMD4",9999,1595,1.21361311753663e-08
"DNAJC2",9999,1596,1.20996822077574e-08
"TNFSF10",9999,1597,1.20793493061621e-08
"BUD31",9999,1598,1.20789763397715e-08
"LRRFIP1",9999,1599,1.20785904084331e-08
"MRPL52",9999,1600,1.20770350392792e-08
"CDC20",9999,1601,1.20513268827021e-08
"SNRPG",9999,1602,1.20495322606152e-08
"TC2N",9999,1603,1.20493391417116e-08
"TOB1",9999,1604,1.20271600804004e-08
"CYBA",9999,1605,1.19988645666431e-08
"COX20",9999,1606,1.19444572235501e-08
"YTHDF2",9999,1607,1.19367189951988e-08
"FAR1",9999,1608,1.19340720197419e-08
"TMEM70",9999,1609,1.19307389635546e-08
"MRPL2",9999,1610,1.18951483787059e-08
"LASP1",9999,1611,1.18886774129065e-08
"PERP",9999,1612,1.18677741342218e-08
"NCOA4",9999,1613,1.18639416681025e-08
"AAMP",9999,1614,1.1862179884688e-08
"ALDH7A1",9999,1615,1.18377395268529e-08
"HIGD2A",9999,1616,1.18368106417958e-08
"LAMA3",9999,1617,1.18085218974173e-08
"PSMD7",9999,1618,1.18009960677647e-08
"HNRNPM",9999,1619,1.17711442492556e-08
"ACTN4",9999,1620,1.17574190370188e-08
"REXO2",9999,1621,1.1741016143554e-08
"NELFE",9999,1622,1.16940022844934e-08
"SBDS",9999,1623,1.16801313401517e-08
"KRCC1",9999,1624,1.16626028462744e-08
"MVD",9999,1625,1.16517298946527e-08
"LAMTOR1",9999,1626,1.16472602980129e-08
"DGCR6L",9999,1627,1.16327706094365e-08
"FAT1",9999,1628,1.16312102448159e-08
"ATP2B1",9999,1629,1.1615439897271e-08
"ID3",9999,1630,1.15961345057731e-08
"RASSF7",9999,1631,1.15950356884383e-08
"PLA2G2A",9999,1632,1.1591207746305e-08
"TMPRSS4",9999,1633,1.15836683386107e-08
"ATP6V0B",9999,1634,1.15137700063339e-08
"TIMP1",9999,1635,1.15113675925762e-08
"IL10RB",9999,1636,1.14488168901499e-08
"WDR46",9999,1637,1.14441598593304e-08
"C6orf132",9999,1638,1.14188360998944e-08
"COPA",9999,1639,1.1411416411384e-08
"MAF1",9999,1640,1.1404247374213e-08
"GRN",9999,1641,1.13941375860359e-08
"CDK2AP2",9999,1642,1.13767675250252e-08
"PDCD4",9999,1643,1.13443526780199e-08
"NANS",9999,1644,1.1328860543242e-08
"PMVK",9999,1645,1.13265456671027e-08
"LDHA",9999,1646,1.13143295877967e-08
"MTUS1",9999,1647,1.13037971096072e-08
"PMEPA1",9999,1648,1.12320168499978e-08
"ERI3",9999,1649,1.12226809752052e-08
"ITGAE",9999,1650,1.11959446466703e-08
"ABHD2",9999,1651,1.11288481373324e-08
"ATP8B1",9999,1652,1.11120419666616e-08
"SCARB2",9999,1653,1.10754562093863e-08
"CDC42",9999,1654,1.10738165962677e-08
"BZW1",9999,1655,1.10678369325956e-08
"KNOP1",9999,1656,1.10365406670345e-08
"ARPC5L",9999,1657,1.10165585438183e-08
"ANKRD11",9999,1658,1.10026547138217e-08
"BIN1",9999,1659,1.09959342614225e-08
"RBM7",9999,1660,1.09733668338517e-08
"DAD1",9999,1661,1.09682924354308e-08
"MLPH",9999,1662,1.09455899098326e-08
"ARL6IP4",9999,1663,1.09291472641893e-08
"SEC31A",9999,1664,1.09181376158115e-08
"TFG",9999,1665,1.08947793699554e-08
"SSBP3",9999,1666,1.0887778793458e-08
"ACTR2",9999,1667,1.08756640288288e-08
"RAB25",9999,1668,1.08732017404777e-08
"USP7",9999,1669,1.08619409203338e-08
"METTL5",9999,1670,1.08315378904507e-08
"MPC2",9999,1671,1.08189928221815e-08
"FNTA",9999,1672,1.0816604716155e-08
"SLC35B2",9999,1673,1.0732047532267e-08
"MRPL47",9999,1674,1.07180403219543e-08
"ADD1",9999,1675,1.07148712854814e-08
"STX10",9999,1676,1.07147996109738e-08
"HSPA1A",9999,1677,1.07128483339484e-08
"IFT172",9999,1678,1.06879436232715e-08
"PGK1",9999,1679,1.0655545162076e-08
"TMEM173",9999,1680,1.06537341995328e-08
"RBM25",9999,1681,1.06480553651325e-08
"VPS51",9999,1682,1.06394959435464e-08
"RBM14",9999,1683,1.06256729359034e-08
"PSMD6",9999,1684,1.0605837045435e-08
"ACP1",9999,1685,1.05915745313884e-08
"SPINT2",9999,1686,1.05886449929745e-08
"SS18L2",9999,1687,1.05794118642061e-08
"TATDN1",9999,1688,1.05379203699888e-08
"TACC1",9999,1689,1.05138425990668e-08
"MRPS6",9999,1690,1.05109163854496e-08
"TNIP1",9999,1691,1.05007408829451e-08
"FUT3",9999,1692,1.05003132456735e-08
"OAT",9999,1693,1.04963858056652e-08
"RNF130",9999,1694,1.04406341895065e-08
"MRPS22",9999,1695,1.04343037270462e-08
"M6PR",9999,1696,1.0426643211408e-08
"MRPL48",9999,1697,1.04005437777072e-08
"CAB39",9999,1698,1.03989023747928e-08
"G3BP2",9999,1699,1.03913216905146e-08
"SAR1B",9999,1700,1.03847841277925e-08
"VPS37B",9999,1701,1.03582421605579e-08
"RPIA",9999,1702,1.03266833082594e-08
"DYNLL1",9999,1703,1.02449415636602e-08
"MUC12",9999,1704,1.02365591490659e-08
"NUPR1",9999,1705,1.02278123312002e-08
"SAA1",9999,1706,1.02218210748414e-08
"ROMO1",9999,1707,1.02101535169383e-08
"GDI2",9999,1708,1.01957620456016e-08
"MALSU1",9999,1709,1.01912922674658e-08
"PDCD6",9999,1710,1.01819395292408e-08
"RAB1A",9999,1711,1.01761076144709e-08
"MRPS33",9999,1712,1.01555461685775e-08
"DGAT1",9999,1713,1.01413790500852e-08
"CAPZA1",9999,1714,1.01165396211681e-08
"CCDC12",9999,1715,1.01160542455159e-08
"IL2RG",9999,1716,1.01123018993142e-08
"GFPT1",9999,1717,1.0083873180748e-08
"INF2",9999,1718,1.00625281969639e-08
"KLF10",9999,1719,1.00456581487483e-08
"EFNB1",9999,1720,1.00217002105125e-08
"PON2",9999,1721,1.00112039593994e-08
"MRPS14",9999,1722,1.0003255673871e-08
"CAPN1",9999,1723,9.99743408182585e-09
"VAMP3",9999,1724,9.9964085302139e-09
"REEP3",9999,1725,9.98150658446637e-09
"TEX264",9999,1726,9.96031509730216e-09
"ELF3",9999,1727,9.95682961456237e-09
"DNAJC3",9999,1728,9.95673096744042e-09
"MMP15",9999,1729,9.95007787429323e-09
"CRIP1",9999,1730,9.94780125919685e-09
"PRPF31",9999,1731,9.94282881873638e-09
"MAP2K2",9999,1732,9.90137947468322e-09
"PRPF38A",9999,1733,9.89191810057446e-09
"CTBP1",9999,1734,9.87103450031625e-09
"UBE2D3",9999,1735,9.8125783192965e-09
"RALA",9999,1736,9.7774518894219e-09
"IARS2",9999,1737,9.7767046351536e-09
"PSMD13",9999,1738,9.72921172811480e-09
"BRMS1",9999,1739,9.67835718762623e-09
"TOB2",9999,1740,9.64863555542266e-09
"CFL1",9999,1741,9.63430101493222e-09
"COPG1",9999,1742,9.62832222596802e-09
"MAP1LC3B",9999,1743,9.60180041467521e-09
"DNAJC8",9999,1744,9.59161164912776e-09
"VPS29",9999,1745,9.54512815802182e-09
"TIMM17A",9999,1746,9.53949226826594e-09
"SQLE",9999,1747,9.53785469634898e-09
"TXN2",9999,1748,9.41695003711081e-09
"THOC7",9999,1749,9.37330700764493e-09
"UGT2B17",9999,1750,9.34664577062393e-09
"KRT10",9999,1751,9.34436002775479e-09
"MTDH",9999,1752,9.32975722639377e-09
"NDUFB6",9999,1753,9.32329223383021e-09
"UBQLN1",9999,1754,9.29228806034687e-09
"COQ4",9999,1755,9.23559608983896e-09
"ABHD17C",9999,1756,9.23430222055852e-09
"C8orf82",9999,1757,9.22420134203946e-09
"ZNF428",9999,1758,9.2193138921078e-09
"LMAN2",9999,1759,9.21375822100078e-09
"UBE3A",9999,1760,9.18186534226358e-09
"MYO5B",9999,1761,9.1523580048821e-09
"TSPAN6",9999,1762,9.09739157435417e-09
"UBE2E3",9999,1763,9.06396266989025e-09
"CANX",9999,1764,9.04907330553134e-09
"PRDX3",9999,1765,9.03788568320792e-09
"RER1",9999,1766,8.96869037626079e-09
"NDFIP2",9999,1767,8.96189869138054e-09
"COA3",9999,1768,8.9570806394282e-09
"ECSIT",9999,1769,8.91569655621299e-09
"TMEM208",9999,1770,8.76849910785899e-09
"DENND2A",9999,1771,8.75701844964757e-09
"NDUFB7",9999,1772,8.75624147509665e-09
"FOXP1",9999,1773,8.7483952230436e-09
"GTF3C6",9999,1774,8.73298868324942e-09
"EPS8L3",9999,1775,8.66378590278711e-09
"TMEM179B",9999,1776,8.59562314699299e-09
"HNRNPK",9999,1777,8.58101959139352e-09
"FTL",9999,1778,8.57149689405464e-09
"ST14",9999,1779,8.55809255363073e-09
"MTCH1",9999,1780,8.48803445275152e-09
"NCOR1",9999,1781,8.47941049729728e-09
"UQCRH",9999,1782,8.47189278761841e-09
"MAPRE1",9999,1783,8.45931238853260e-09
"TMC4",9999,1784,8.44435851222705e-09
"TMEM30A",9999,1785,8.43789919304006e-09
"TMOD3",9999,1786,8.42217110419574e-09
"MPC1",9999,1787,8.4096779276829e-09
"AK2",9999,1788,8.37982566795621e-09
"TMEM223",9999,1789,8.35656906606154e-09
"COX7C",9999,1790,8.3337378084177e-09
"TMEM50A",9999,1791,8.3268633975666e-09
"PITX1",9999,1792,8.31908220666391e-09
"ELF1",9999,1793,8.30647581396152e-09
"POMP",9999,1794,8.28911223063606e-09
"PYCARD",9999,1795,8.25735908661776e-09
"ABHD11",9999,1796,8.24858598270199e-09
"RAB13",9999,1797,8.24555440833482e-09
"PIGR",9999,1798,8.22380217866094e-09
"PMF1",9999,1799,8.20485412935314e-09
"SRP72",9999,1800,8.20069807394255e-09
"NDUFA6",9999,1801,8.1848936669096e-09
"FAM136A",9999,1802,8.16846851135422e-09
"BRI3",9999,1803,8.16789864674845e-09
"PITHD1",9999,1804,8.14807478497782e-09
"ABI1",9999,1805,8.12904109591439e-09
"NDUFB10",9999,1806,8.11741509454185e-09
"SLC44A3",9999,1807,8.11047914891529e-09
"AP1S1",9999,1808,8.07531517651393e-09
"MGST2",9999,1809,8.07411172537913e-09
"GHITM",9999,1810,8.07046992707749e-09
"LSM14A",9999,1811,8.06558706912099e-09
"CBLC",9999,1812,8.0560355423341e-09
"CISD2",9999,1813,8.0547289691582e-09
"HNF4A",9999,1814,8.02852584844795e-09
"PLXNB2",9999,1815,8.01588695926629e-09
"SERPINA1",9999,1816,8.01443303987947e-09
"BOLA3",9999,1817,8.01094649139717e-09
"PRDX1",9999,1818,8.00172662372178e-09
"MRPL28",9999,1819,7.99957886291472e-09
"TMEM106B",9999,1820,7.97162779735327e-09
"RNF181",9999,1821,7.96369479415753e-09
"LAMTOR3",9999,1822,7.95520257368542e-09
"TPM4",9999,1823,7.9113594238218e-09
"ARL6IP5",9999,1824,7.90943023527418e-09
"COX6A1",9999,1825,7.90826207766499e-09
"LAMTOR4",9999,1826,7.89470728555369e-09
"COX17",9999,1827,7.88458127392627e-09
"CAPNS1",9999,1828,7.87866391861624e-09
"LAPTM4A",9999,1829,7.87524866452473e-09
"ZC3HAV1",9999,1830,7.8368854008552e-09
"PTPMT1",9999,1831,7.79183398972909e-09
"SUCLG1",9999,1832,7.7911438941114e-09
"TMCO1",9999,1833,7.78756930567709e-09
"CLMN",9999,1834,7.75119867863551e-09
"CRK",9999,1835,7.7438771320131e-09
"TYMP",9999,1836,7.73723522664995e-09
"ATP1B1",9999,1837,7.71452401867239e-09
"TMC6",9999,1838,7.7050806155189e-09
"PTS",9999,1839,7.69025545229683e-09
"SYF2",9999,1840,7.68591675630487e-09
"ATG3",9999,1841,7.66328578792575e-09
"DYNLT1",9999,1842,7.65498330819611e-09
"PAIP2",9999,1843,7.62046497804423e-09
"GNG5",9999,1844,7.62044595972158e-09
"SMIM19",9999,1845,7.58974872469612e-09
"URM1",9999,1846,7.58227768558948e-09
"MIF",9999,1847,7.57975131736714e-09
"GIPC2",9999,1848,7.57567698371869e-09
"DBI",9999,1849,7.5744366378125e-09
"COX16",9999,1850,7.55004519412354e-09
"SURF4",9999,1851,7.54804208233638e-09
"COX7A2",9999,1852,7.54776130859511e-09
"THYN1",9999,1853,7.54441086876351e-09
"FBXO25",9999,1854,7.54096450145464e-09
"ALDH2",9999,1855,7.53421083390476e-09
"CPNE1",9999,1856,7.52510753465936e-09
"RBX1",9999,1857,7.50446444475028e-09
"GAR1",9999,1858,7.48713956088068e-09
"MRPS11",9999,1859,7.46513856447324e-09
"TGOLN2",9999,1860,7.46418599030232e-09
"CCAR1",9999,1861,7.46407486904984e-09
"RAB5B",9999,1862,7.44738899514297e-09
"DNAJC15",9999,1863,7.42392978658489e-09
"SLC25A1",9999,1864,7.42090095376639e-09
"PPP1CB",9999,1865,7.41442829770385e-09
"TNFRSF14",9999,1866,7.38187483613116e-09
"KDELR3",9999,1867,7.36921815379863e-09
"SLC39A1",9999,1868,7.36625223936088e-09
"ANG",9999,1869,7.33286835740133e-09
"HAX1",9999,1870,7.32204533167407e-09
"YWHAZ",9999,1871,7.31293155315707e-09
"ST6GALNAC1",9999,1872,7.31194066557686e-09
"BLOC1S1",9999,1873,7.31099528515381e-09
"CLUH",9999,1874,7.2999755135395e-09
"SLC52A2",9999,1875,7.25315618795847e-09
"CLINT1",9999,1876,7.24392252346099e-09
"KLK1",9999,1877,7.22282120223334e-09
"CHURC1",9999,1878,7.21650754436787e-09
"EMC10",9999,1879,7.21088364748785e-09
"HDAC1",9999,1880,7.20793521772932e-09
"MGST1",9999,1881,7.20724840003145e-09
"EMD",9999,1882,7.20610894263925e-09
"RNPEP",9999,1883,7.19424555194314e-09
"PREB",9999,1884,7.18679482992279e-09
"LSR",9999,1885,7.160330116689e-09
"POLE4",9999,1886,7.15675978662789e-09
"CD2AP",9999,1887,7.14441460702356e-09
"ACTR10",9999,1888,7.12903776612638e-09
"C4orf3",9999,1889,7.12855139954979e-09
"KCMF1",9999,1890,7.09147122198162e-09
"S100A13",9999,1891,7.07187787622197e-09
"PSMB10",9999,1892,7.07181031990581e-09
"ERP44",9999,1893,7.0692902590225e-09
"PPA1",9999,1894,7.06477950615553e-09
"PPP1R12B",9999,1895,7.06258020619814e-09
"RAB6A",9999,1896,7.06006035474865e-09
"GTPBP6",9999,1897,7.03628130211699e-09
"TSPO",9999,1898,7.03480634406673e-09
"SLC25A3",9999,1899,7.01677712115832e-09
"SPTAN1",9999,1900,7.0145157607161e-09
"PANK3",9999,1901,7.00195927477179e-09
"NMRAL1",9999,1902,6.98860672432626e-09
"RPN1",9999,1903,6.98845566642626e-09
"RHBDL2",9999,1904,6.98208142334113e-09
"HEBP2",9999,1905,6.96587043627162e-09
"ACSS2",9999,1906,6.9166786119961e-09
"C4orf48",9999,1907,6.91605688189418e-09
"FUBP1",9999,1908,6.90574760938772e-09
"NDUFV2",9999,1909,6.87244830922074e-09
"PHF14",9999,1910,6.85243103260966e-09
"PPP3CA",9999,1911,6.84591966156994e-09
"USH1C",9999,1912,6.8045595880157e-09
"FGD5-AS1",9999,1913,6.78822167620865e-09
"TRAPPC1",9999,1914,6.78785756107927e-09
"GMPPA",9999,1915,6.77279570459737e-09
"DUSP23",9999,1916,6.75609171116933e-09
"ARF4",9999,1917,6.74014648855304e-09
"SLC44A4",9999,1918,6.73494870799627e-09
"RNASET2",9999,1919,6.72754791280695e-09
"HMGCS2",9999,1920,6.69305751235792e-09
"IL32",9999,1921,6.64707445788716e-09
"THUMPD1",9999,1922,6.64398493890414e-09
"PPP1R35",9999,1923,6.58175299094731e-09
"MBNL1",9999,1924,6.57446220929869e-09
"CLSTN1",9999,1925,6.55879210859774e-09
"ACTN1",9999,1926,6.5564317186012e-09
"XIAP",9999,1927,6.54852128803433e-09
"TARDBP",9999,1928,6.54020954481922e-09
"RAB7A",9999,1929,6.53694778135451e-09
"EPS8L2",9999,1930,6.52709667005761e-09
"TMA16",9999,1931,6.51597738145444e-09
"INSIG1",9999,1932,6.50798127518511e-09
"MYO1C",9999,1933,6.46498966936936e-09
"PNKD",9999,1934,6.45500991770044e-09
"IFNGR2",9999,1935,6.43125752709294e-09
"TARS",9999,1936,6.42027018019722e-09
"ADIRF",9999,1937,6.41866070402931e-09
"RBM3",9999,1938,6.4168139093139e-09
"EPHA2",9999,1939,6.40443019337329e-09
"IBTK",9999,1940,6.38839683824933e-09
"NDUFB2",9999,1941,6.37773333816995e-09
"SPTBN1",9999,1942,6.34854891884619e-09
"ADAM9",9999,1943,6.25988822287132e-09
"RPP25L",9999,1944,6.24662224641113e-09
"GLTP",9999,1945,6.22437488375862e-09
"NFE2L1",9999,1946,6.20905006647713e-09
"SRRM2",9999,1947,6.17695978642648e-09
"ETNK1",9999,1948,6.16939619386782e-09
"COX7A2L",9999,1949,6.14635824394286e-09
"CAPZA2",9999,1950,6.09995378002619e-09
"KIAA2013",9999,1951,6.07810525588624e-09
"YWHAE",9999,1952,6.07760392502712e-09
"HDLBP",9999,1953,6.05963726363745e-09
"FKBP2",9999,1954,6.04442587165509e-09
"TXNDC9",9999,1955,6.01938529739135e-09
"PBDC1",9999,1956,5.98981425801809e-09
"RNF186",9999,1957,5.98477484355088e-09
"SMARCD2",9999,1958,5.96627304096567e-09
"FNIP2",9999,1959,5.96495508493367e-09
"HSP90B1",9999,1960,5.96282411434031e-09
"DDRGK1",9999,1961,5.9456450567674e-09
"MRPS18B",9999,1962,5.93378173764733e-09
"POP4",9999,1963,5.9122016910695e-09
"GFER",9999,1964,5.90142057567718e-09
"WASF2",9999,1965,5.86270608711764e-09
"MUC4",9999,1966,5.79772113034271e-09
"SH3BGRL2",9999,1967,5.78695632276574e-09
"TP53TG1",9999,1968,5.77848804990635e-09
"PIN4",9999,1969,5.77652699596878e-09
"ATG12",9999,1970,5.7731546829319e-09
"SRSF1",9999,1971,5.77035430011133e-09
"SEC61G",9999,1972,5.74873783383446e-09
"SEC61A1",9999,1973,5.74604301990541e-09
"HES4",9999,1974,5.73229534850621e-09
"SPG21",9999,1975,5.72342125330248e-09
"PXMP2",9999,1976,5.71755014118215e-09
"MAP4",9999,1977,5.70457655741302e-09
"SELENBP1",9999,1978,5.69633092081472e-09
"MYO1D",9999,1979,5.67961674149559e-09
"UBE2K",9999,1980,5.64464411681087e-09
"ETFA",9999,1981,5.64276381648407e-09
"FBXL15",9999,1982,5.63887642468418e-09
"TMEM59",9999,1983,5.63509803007162e-09
"EMC7",9999,1984,5.63319271479162e-09
"ISCU",9999,1985,5.62365055684197e-09
"DDAH1",9999,1986,5.59606780741226e-09
"GLRX3",9999,1987,5.58264145402429e-09
"DDIT4",9999,1988,5.57715088420423e-09
"GNPNAT1",9999,1989,5.57279133759431e-09
"UBE2D1",9999,1990,5.56591312391435e-09
"NDUFS5",9999,1991,5.52623213736176e-09
"MEA1",9999,1992,5.47760516633432e-09
"YWHAH",9999,1993,5.47246642186408e-09
"RBCK1",9999,1994,5.45472125539183e-09
"EIF3J",9999,1995,5.44883718345267e-09
"PPP2R1A",9999,1996,5.42100220095443e-09
"MRPS21",9999,1997,5.41598967193177e-09
"ECHDC2",9999,1998,5.412530865099e-09
"HOOK1",9999,1999,5.37146994313006e-09
"SLC44A1",9999,2000,5.36248908780082e-09
"PSMD2",9999,2001,5.327879417455e-09
"NAA20",9999,2002,5.30327773227435e-09
"HIF1A",9999,2003,5.30272504895409e-09
"NAA50",9999,2004,5.29934110422408e-09
"USO1",9999,2005,5.27427722561576e-09
"REG1B",9999,2006,5.2647369272914e-09
"GMDS",9999,2007,5.2642719821391e-09
"TMEM125",9999,2008,5.24866510732334e-09
"CYP3A5",9999,2009,5.24368902249782e-09
"RNF114",9999,2010,5.22783358272214e-09
"MYO1B",9999,2011,5.22705435749237e-09
"SPTLC2",9999,2012,5.22313076978052e-09
"H2AFY",9999,2013,5.21528516456334e-09
"ABLIM1",9999,2014,5.20647726204501e-09
"VPS4B",9999,2015,5.20164827481994e-09
"RTN3",9999,2016,5.18111720142743e-09
"SPIB",9999,2017,5.17606519543509e-09
"FAM96A",9999,2018,5.16802937279597e-09
"MPST",9999,2019,5.15462589928719e-09
"HSD17B11",9999,2020,5.14366392359611e-09
"PRPF8",9999,2021,5.13565880344695e-09
"MSRB2",9999,2022,5.12361040183173e-09
"UQCRC1",9999,2023,5.10636079882859e-09
"AFG3L2",9999,2024,5.08475943046793e-09
"ATP2A3",9999,2025,5.06359958319354e-09
"EDF1",9999,2026,5.05439565113752e-09
"SREK1IP1",9999,2027,5.02578709434314e-09
"FKBP3",9999,2028,5.01620545121215e-09
"EIF4EBP2",9999,2029,4.99841932025418e-09
"TDG",9999,2030,4.99838469266025e-09
"P4HB",9999,2031,4.97715725159129e-09
"ACTG1",9999,2032,4.9707634882995e-09
"KIAA1522",9999,2033,4.9462071179896e-09
"CAPZB",9999,2034,4.9450552256624e-09
"PPIE",9999,2035,4.94061169563094e-09
"DEGS2",9999,2036,4.93991708546973e-09
"MBD2",9999,2037,4.93169334151137e-09
"PPP4C",9999,2038,4.92622353247473e-09
"S100A9",9999,2039,4.90709575106527e-09
"TMEM14C",9999,2040,4.89896645317507e-09
"BECN1",9999,2041,4.88423063224329e-09
"SRSF4",9999,2042,4.87842641546419e-09
"LIMK2",9999,2043,4.87387375293252e-09
"BIRC6",9999,2044,4.84850560339874e-09
"SAMM50",9999,2045,4.84449764948541e-09
"SEC63",9999,2046,4.83832188072052e-09
"UHMK1",9999,2047,4.83797372163232e-09
"CMPK1",9999,2048,4.83770423860746e-09
